Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,SD_1,SD_2,SD_3,SD_4,SD_5,azimilide,bepridil,disopyramide,dofetilide,ibutilide,quinidine,sotalol,vandetanib,astemizole,chlorpromazine,cisapride,clarithromycin,clozapine,domperidone,droperidol,ondansetron,pimozide,risperidone,terfenadine,diltiazem,loratadine,metoprolol,mexiletine,nifedipine,nitrendipine,ranolazine,tamoxifen,verapamil
qNet-vrest-APD50-camax-CaTD50,0.8125,0.625,0.75,0.945454545,0.714285714,0.864583333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.232535576,0.928909953,0.777777778,-18.42181166,11.6742969,-18.11921641,16.00131814,52.30807463,-18.46122427,-18.53364306,64.09733802,-88.02084897,286.8620938,0.000245491,314.3122396,12.52235177,0.009432504,53.76993945,1.78E-05,14.34918714,1,0.997,0.4085,1,0.9995,0.999,0.996,0.9995,0.952,0.989,1,0.997,0.904,0.0025,0.9395,0.9995,0.0265,0.884,0.998,1,1,0.798,1,1,1,0.9995,0.443,0.988
qNet-vrest-APD50-carest-CaTD50,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.571428571,0.6,0.251097913,0.924170616,0.777777778,-19.01307803,12.103035,-20.25929037,20.66642787,46.14106379,-13.59114369,-13.92532466,64.09733802,-88.02084897,286.8620938,7.48E-05,314.3122396,12.52235177,0.009432504,53.76993945,9.00E-07,14.34918714,1,0.9975,0.3895,1,1,0.999,0.9935,1,0.9555,0.99,1,0.998,0.918,0.003,0.9485,0.999,0.0315,0.958,0.999,0.9995,0.9935,0.8245,1,1,1,0.9985,0.039,0.989
qNet-vrest-APD50-carest-CaTD90,0.8125,0.625,0.75,0.945454545,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.221895113,0.928909953,0.777777778,-12.87599323,14.2126199,-8.226066591,18.56291863,27.81873781,-1.901159803,1.100691914,64.09733802,-88.02084897,286.8620938,7.48E-05,747.0841354,12.52235177,0.009432504,53.76993945,9.00E-07,29.43244193,1,0.9995,0.515,1,1,0.996,0.9955,1,0.9775,0.981,1,0.996,0.8615,0.0015,0.9445,0.9975,0.0395,0.742,0.999,1,1,0.7885,1,1,1,0.995,0.6565,0.981
qNet-vrest-APD90-camax-carest,0.8125,0.625,0.75,0.927272727,0.714285714,0.875,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.571428571,0.6,0.251632583,0.928909953,0.777777778,-15.68184975,13.54848391,-23.0039869,16.32862356,17.51988029,20.41179525,-18.09132428,64.09733802,-88.02084897,363.9871979,0.000245491,7.48E-05,12.52235177,0.009432504,83.19192952,1.78E-05,9.00E-07,1,0.9985,0.424,1,1,0.9975,0.993,1,0.9675,0.987,1,0.9975,0.91,0.003,0.956,0.9975,0.0365,0.9505,0.999,0.9995,0.9125,0.8135,1,1,1,0.995,0.0795,0.986
qNet-vrest-APD90-camax-CaTD50,0.8125,0.625,0.75,0.945454545,0.73015873,0.864583333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.232378216,0.928909953,0.777777778,-19.71708639,10.2838704,-32.88715207,5.127440001,38.80801656,-14.63499471,-19.53206125,64.09733802,-88.02084897,363.9871979,0.000245491,314.3122396,12.52235177,0.009432504,83.19192952,1.78E-05,14.34918714,1,0.997,0.4315,1,0.9995,0.999,0.9955,0.9985,0.9515,0.9895,1,0.997,0.9015,0.003,0.9505,0.9995,0.0275,0.8815,0.999,1,1,0.788,1,1,1,0.9995,0.4265,0.988
qNet-vrest-APD90-carest-CaTD50,0.875,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,8.799914201,1.92856725,2.999992,0.4000006,0.642857679,0.333334222,0.75,0.571428571,0.6,0.248959136,0.928909953,0.777777778,-19.81801269,10.99810577,-33.07600194,9.850021371,34.24377218,-10.64992214,-15.30096918,64.09733802,-88.02084897,363.9871979,7.48E-05,314.3122396,12.52235177,0.009432504,83.19192952,9.00E-07,14.34918714,1,0.998,0.406,1,1,0.999,0.994,1,0.954,0.99,1,0.998,0.916,0.003,0.9565,0.999,0.0295,0.9505,0.999,0.9995,0.998,0.8145,1,1,1,0.9985,0.067,0.99
qNet-vrest-APD90-carest-CaTD90,0.8125,0.625,0.75,0.945454545,0.746031746,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,2.142853714,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.219848535,0.933649289,0.777777778,-13.0752066,13.94820958,-15.10543243,12.3834646,19.76862264,0.606796297,1.42885639,64.09733802,-88.02084897,363.9871979,7.48E-05,747.0841354,12.52235177,0.009432504,83.19192952,9.00E-07,29.43244193,1,0.9995,0.5355,1,1,0.996,0.9965,1,0.9765,0.983,1,0.9965,0.8545,0.0015,0.9505,0.9975,0.0405,0.719,0.999,1,1,0.781,1,1,1,0.995,0.6995,0.98
qNet-vrest-APD90-CaTD50-CaTD90,0.875,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.4000006,0.642857545,0.333334222,0.75,0.571428571,0.6,0.25487264,0.924170616,0.777777778,-24.47961516,7.818903006,-29.78653676,11.71362412,20.28181754,-23.18559884,32.08234013,64.09733802,-88.02084897,363.9871979,314.3122396,747.0841354,12.52235177,0.009432504,83.19192952,14.34918714,29.43244193,1,0.997,0.358,1,1,1,0.996,1,0.955,0.992,1,0.998,0.9345,0.003,0.952,0.9995,0.03,0.9995,0.999,0.9995,0.9285,0.838,1,1,1,1,0.003,0.991
qNet-vrest-max_dv-camax-carest,0.8125,0.625,0.75,0.927272727,0.682539683,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.253364708,0.91943128,0.777777778,-16.02185636,13.14030647,-30.56438716,10.25763874,5.929214002,28.29607394,-21.84879695,64.09733802,-88.02084897,-0.298881594,0.000245491,7.48E-05,12.52235177,0.009432504,0.064078571,1.78E-05,9.00E-07,1,0.9985,0.347,1,1,0.9965,0.991,1,0.9225,0.9845,0.9985,0.9965,0.9005,0.003,0.935,0.9995,0.013,0.9375,0.9975,0.9995,0.9835,0.836,1,1,1,0.994,0.15,0.9845
qNet-vrest-max_dv-camax-CaTD50,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.734694219,0.333334222,0.666666667,0.5,0.6,0.23854607,0.924170616,0.777777778,-14.86841585,12.6885805,-31.36705117,-0.153154992,11.90224005,-1.44616713,-9.045017381,64.09733802,-88.02084897,-0.298881594,0.000245491,314.3122396,12.52235177,0.009432504,0.064078571,1.78E-05,14.34918714,1,0.9985,0.3425,1,1,0.996,0.9885,0.999,0.919,0.9835,0.998,0.996,0.856,0.002,0.9225,1,0.011,0.7265,0.9935,1,1,0.7905,1,1,1,0.995,0.6935,0.983
qNet-vrest-max_dv-carest-CaTD90,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.23791676,0.928909953,0.777777778,-15.24805106,12.62320546,-10.80806777,8.082599579,-10.06553955,20.09890289,33.74030435,64.09733802,-88.02084897,-0.298881594,7.48E-05,747.0841354,12.52235177,0.009432504,0.064078571,9.00E-07,29.43244193,1,1,0.4085,1,1,0.9955,0.9885,1,0.9635,0.9855,0.9985,0.992,0.9005,0,0.9295,0.999,0.023,0.91,0.99,1,1,0.8285,1,1,1,0.9975,0.313,0.9845
qNet-vrest-max_dv-CaTD50-CaTD90,0.875,0.6875,0.75,0.945454545,0.714285714,0.833333333,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,8.799914201,2.142853714,2.999992,0.4000006,0.551020985,0.333334222,0.75,0.615384615,0.6,0.258623298,0.91943128,0.777777778,-24.27239898,7.208599169,-37.11344125,9.80775932,9.806530429,-30.75941993,44.7459416,64.09733802,-88.02084897,-0.298881594,314.3122396,747.0841354,12.52235177,0.009432504,0.064078571,14.34918714,29.43244193,1,0.996,0.2115,1,1,0.9995,0.9955,1,0.939,0.9905,0.998,0.9995,0.9275,0.005,0.942,1,0.017,0.9955,0.9975,1,0.9965,0.9075,1,1,1,1,0.0045,0.9885
vmax-APD50-max_dv-carest-CaTD90,0.875,0.625,0.75,0.927272727,0.698412698,0.8125,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,8.799914201,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.75,0.5,0.6,0.260596927,0.909952607,0.777777778,-16.29535615,6.856802835,6.530094234,3.882352899,-28.47883239,33.26591187,56.93352083,41.22437831,286.8620938,-0.298881594,7.48E-05,747.0841354,0.812209574,53.76993945,0.064078571,9.00E-07,29.43244193,1,1,0.3015,1,1,0.998,0.928,1,0.873,0.953,0.9975,0.9585,0.9025,0,0.917,0.9955,0.007,0.999,0.9705,0.999,0.9935,0.9435,1,1,0.996,0.972,0.0385,0.9845
vmax-vrest-APD50-APD90-camax,0.8125,0.625,0.75,0.945454545,0.73015873,0.885416667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.714286,0.333334222,0.727272727,0.5,0.6,0.224729397,0.928909953,0.777777778,-12.40294202,14.69874363,0.386742422,22.94204578,62.98738107,-25.74935751,-4.715681538,41.22437831,-88.02084897,286.8620938,363.9871979,0.000245491,0.812209574,0.009432504,53.76993945,83.19192952,1.78E-05,1,0.9995,0.5055,1,0.997,0.995,0.9955,1,0.968,0.9775,1,0.9935,0.832,0,0.932,0.9985,0.033,0.6715,0.998,1,1,0.799,1,1,1,0.993,0.7465,0.979
vmax-vrest-APD50-APD90-carest,0.8125,0.625,0.75,0.945454545,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.222650732,0.928909953,0.777777778,-12.56186627,14.51765488,0.069822131,26.17300354,59.30942712,-20.94119053,-5.444165483,41.22437831,-88.02084897,286.8620938,363.9871979,7.48E-05,0.812209574,0.009432504,53.76993945,83.19192952,9.00E-07,1,0.9995,0.4945,1,1,0.996,0.995,1,0.9805,0.982,1,0.996,0.866,0.0015,0.943,0.9975,0.0415,0.7895,0.999,1,1,0.798,1,1,1,0.9955,0.6,0.981
vmax-vrest-APD50-APD90-CaTD90,0.8125,0.625,0.75,0.945454545,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.223784119,0.928909953,0.777777778,-12.80411708,14.41464404,-1.562933764,25.57350371,54.45744944,-26.30587571,9.342997345,41.22437831,-88.02084897,286.8620938,363.9871979,747.0841354,0.812209574,0.009432504,53.76993945,83.19192952,29.43244193,1,0.9995,0.4895,1,1,0.996,0.9965,1,0.978,0.981,1,0.996,0.864,0.0015,0.941,0.997,0.041,0.748,0.999,1,1,0.7985,1,1,1,0.996,0.635,0.9815
vmax-vrest-APD50-camax-CaTD50,0.8125,0.625,0.75,0.945454545,0.73015873,0.875,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.225139474,0.928909953,0.777777778,-18.71671575,9.616062837,7.281066212,23.82250403,79.19055237,-26.92120948,-22.09055946,41.22437831,-88.02084897,286.8620938,0.000245491,314.3122396,0.812209574,0.009432504,53.76993945,1.78E-05,14.34918714,1,0.9945,0.4165,1,0.9995,0.999,0.9965,0.9985,0.9785,0.987,1,0.997,0.893,0.0015,0.95,0.996,0.0405,0.831,0.9995,1,1,0.8095,1,1,1,0.999,0.5565,0.986
vmax-vrest-APD50-carest-CaTD90,0.8125,0.625,0.8125,0.945454545,0.746031746,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,2.142853714,3.999988,0.440000616,0.642857679,0.30000084,0.666666667,0.545454545,0.666666667,0.220163403,0.933649289,0.777777778,-12.36650942,14.27073246,2.147379169,25.6895806,43.31893299,-7.780285307,-3.833385509,41.22437831,-88.02084897,286.8620938,7.48E-05,747.0841354,0.812209574,0.009432504,53.76993945,9.00E-07,29.43244193,1,0.9995,0.518,1,1,0.996,0.9945,1,0.9885,0.981,1,0.9965,0.8605,0.002,0.9645,0.996,0.0465,0.759,0.999,1,1,0.7875,1,1,1,0.9955,0.627,0.98
vmax-vrest-APD90-camax-CaTD50,0.8125,0.6875,0.8125,0.945454545,0.746031746,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.833333333,5.49997525,2.142853714,4.499979,0.440000616,0.642857545,0.30000084,0.666666667,0.545454545,0.666666667,0.218183005,0.933649289,0.777777778,-12.79385724,12.49254092,10.50408826,20.84603116,58.85942493,-17.39027556,-10.71069872,41.22437831,-88.02084897,363.9871979,0.000245491,314.3122396,0.812209574,0.009432504,83.19192952,1.78E-05,14.34918714,1,0.9955,0.4515,1,1,0.997,0.9945,1,1,0.9775,1,0.998,0.871,0.003,0.9915,0.9895,0.0745,0.6985,0.999,1,1,0.8085,1,1,1,0.9885,0.687,0.98
vmax-vrest-APD90-carest-CaTD50,0.8125,0.6875,0.8125,0.945454545,0.73015873,0.875,0.6,0.571428571,0.75,0.909090909,0.666666667,0.833333333,6.599938401,2.142853714,4.499979,0.440000616,0.551020985,0.30000084,0.666666667,0.615384615,0.666666667,0.240847766,0.924170616,0.777777778,-18.00480547,8.918679019,17.60252863,23.20439069,69.43864846,-17.27871084,-13.04030833,41.22437831,-88.02084897,363.9871979,7.48E-05,314.3122396,0.812209574,0.009432504,83.19192952,9.00E-07,14.34918714,1,0.9955,0.405,1,1,0.9985,0.992,1,0.999,0.9825,1,0.9975,0.925,0.0025,0.991,0.9895,0.065,0.9445,0.999,1,0.937,0.831,1,1,1,0.996,0.1275,0.986
vmax-vrest-APD90-carest-CaTD90,0.8125,0.6875,0.8125,0.945,0.746031746,0.916666667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.833333333,5.49997525,2.142853714,4.499979,0.4000006,0.642857545,0.30000084,0.727272727,0.545454545,0.666666667,0.214651799,0.938388626,0.805555556,-12.44252892,14.10880382,0.395820979,24.85942939,23.28157373,2.959829025,16.67698115,41.22437831,-88.02084897,363.9871979,7.48E-05,747.0841354,0.812209574,0.009432504,83.19192952,9.00E-07,29.43244193,1,0.9985,0.5415,1,1,0.9945,0.9955,1,0.9995,0.9805,1,0.997,0.8505,0.003,0.9885,0.993,0.0675,0.6935,0.9975,1,1,0.7725,1,1,1,0.9945,0.7235,0.978
vmax-vrest-carest-CaTD50-CaTD90,0.875,0.6875,0.8125,0.945454545,0.73015873,0.833333333,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,8.799914201,2.142853714,3.999988,0.4000006,0.551020985,0.30000084,0.75,0.615384615,0.666666667,0.246733819,0.924170616,0.777777778,-25.17049251,5.480778673,4.56117647,24.88972,21.28852936,-24.3306816,85.44092716,41.22437831,-88.02084897,7.48E-05,314.3122396,747.0841354,0.812209574,0.009432504,9.00E-07,14.34918714,29.43244193,1,0.9975,0.303,1,1,1,0.9945,1,0.9925,0.9895,1,0.997,0.939,0.003,0.973,0.9955,0.0535,1,0.999,1,0.99,0.8735,1,1,1,1,0.009,0.99
vmax-vrest-max_dv-carest-CaTD90,0.875,0.6875,0.75,0.945454545,0.73015873,0.875,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,8.799914201,2.142853714,2.999992,0.4000006,0.551020985,0.333334222,0.75,0.615384615,0.6,0.238734052,0.933649289,0.777777778,-17.52829804,12.17939049,-10.48978919,24.78433503,-25.9018179,33.02757419,69.92384405,41.22437831,-88.02084897,-0.298881594,7.48E-05,747.0841354,0.812209574,0.009432504,0.064078571,9.00E-07,29.43244193,1,1,0.528,1,1,0.998,0.994,1,0.981,0.9875,1,0.9955,0.915,0.0015,0.9645,0.995,0.044,0.9995,0.9985,1,0.9925,0.822,1,1,0.999,0.998,0.0125,0.99
vrest-APD50-APD90-camax-CaTD50,0.8125,0.625,0.75,0.945454545,0.73015873,0.875,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.231030601,0.928909953,0.777777778,-16.27178028,13.25880299,29.24035295,105.8047864,-38.15649678,-22.81178561,-16.54295094,-88.02084897,286.8620938,363.9871979,0.000245491,314.3122396,0.009432504,53.76993945,83.19192952,1.78E-05,14.34918714,1,0.997,0.3985,1,0.995,0.999,0.9965,1,0.9665,0.989,1,0.997,0.899,0.0025,0.936,0.999,0.034,0.8715,0.999,1,1,0.7995,1,1,1,0.999,0.482,0.9875
vrest-APD50-APD90-carest-CaTD90,0.8125,0.625,0.75,0.945454545,0.73015873,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.223122983,0.928909953,0.777777778,-12.60614831,14.46066082,25.88749861,57.74049039,-20.97537409,-4.552291918,1.433897859,-88.02084897,286.8620938,363.9871979,7.48E-05,747.0841354,0.009432504,53.76993945,83.19192952,9.00E-07,29.43244193,1,0.9995,0.491,1,1,0.996,0.995,1,0.9805,0.9815,1,0.996,0.8665,0.0015,0.9425,0.9975,0.0415,0.78,0.999,1,1,0.798,1,1,1,0.9955,0.6055,0.9815
vrest-APD50-camax-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.945454545,0.746031746,0.875,0.6,0.571428571,0.75,0.909090909,0.666666667,0.833333333,8.799914201,2.142853714,4.499979,0.440000616,0.551020985,0.30000084,0.666666667,0.615384615,0.666666667,0.248519577,0.933649289,0.777777778,-23.4489809,8.202127431,32.23436465,6.819366903,19.66937216,-11.087162,59.46333108,-88.02084897,286.8620938,0.000245491,314.3122396,747.0841354,0.009432504,53.76993945,1.78E-05,14.34918714,29.43244193,1,0.998,0.4325,1,1,1,0.995,1,0.9985,0.9895,1,0.997,0.933,0.0035,0.9865,0.995,0.065,1,0.9985,0.9995,0.8815,0.8005,1,1,1,1,0.0025,0.9915
vrest-APD90-camax-carest-CaTD50,0.8125,0.6875,0.8125,0.927272727,0.761904762,0.916666667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.833333333,5.49997525,2.142853714,4.499979,0.440000616,0.642857545,0.30000084,0.666666667,0.571428571,0.666666667,0.212132188,0.938388626,0.805555556,-12.39377363,15.06488632,32.52121064,38.21478423,11.55221066,-15.10043895,4.185226979,-88.02084897,363.9871979,0.000245491,7.48E-05,314.3122396,0.009432504,83.19192952,1.78E-05,9.00E-07,14.34918714,1,0.998,0.633,0.998,1,0.996,0.995,1,1,0.9845,1,0.9995,0.865,0.009,0.994,0.9865,0.093,0.746,0.9915,1,1,0.734,1,1,1,0.9905,0.6035,0.982
vrest-APD90-carest-CaTD50-CaTD90,0.875,0.6875,0.8125,0.945454545,0.73015873,0.854166667,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,8.799914201,2.142853714,3.999988,0.4000006,0.551020985,0.30000084,0.75,0.615384615,0.666666667,0.245973276,0.928909953,0.777777778,-23.47595415,7.125031421,26.13362748,-7.772380283,24.10203491,-20.71520822,85.19983528,-88.02084897,363.9871979,7.48E-05,314.3122396,747.0841354,0.009432504,83.19192952,9.00E-07,14.34918714,29.43244193,1,0.9975,0.3185,1,1,1,0.9935,1,0.9965,0.99,1,0.9975,0.932,0.003,0.976,0.9955,0.06,1,0.9985,1,0.9975,0.849,1,1,1,1,0.012,0.9895
vrest-camax-carest-CaTD50-CaTD90,0.875,0.6875,0.8125,0.945454545,0.746031746,0.875,0.6,0.571428571,0.75,0.909090909,0.666666667,0.833333333,8.799914201,2.142853714,4.499979,0.4000006,0.551020985,0.30000084,0.75,0.615384615,0.666666667,0.244147117,0.933649289,0.777777778,-23.71552819,8.084258945,31.50960496,20.98414372,2.757775094,-10.91366569,65.7091257,-88.02084897,0.000245491,7.48E-05,314.3122396,747.0841354,0.009432504,1.78E-05,9.00E-07,14.34918714,29.43244193,1,0.998,0.4175,1,1,1,0.995,1,0.999,0.989,1,0.997,0.934,0.0035,0.986,0.9955,0.0645,1,0.9985,0.9995,0.963,0.8025,1,1,1,1,0.003,0.992
vrest-max_dv-camax-carest-CaTD50,0.8125,0.625,0.8125,0.927272727,0.73015873,0.916666667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.833333333,4.3999813,1.92856725,4.499979,0.440000616,0.642857679,0.30000084,0.666666667,0.545454545,0.666666667,0.218714975,0.928909953,0.777777778,-8.449752543,10.85068107,27.0492037,7.061437187,42.66135776,-30.31851372,15.35646856,-88.02084897,-0.298881594,0.000245491,7.48E-05,314.3122396,0.009432504,0.064078571,1.78E-05,9.00E-07,14.34918714,1,0.999,0.6,1,1,0.981,0.9935,1,0.9965,0.9565,1,0.9945,0.811,0.0055,0.9805,0.983,0.0685,0.7465,0.9845,0.9995,0.9995,0.7695,1,1,1,0.95,0.601,0.9625
