Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Beta_5,Mean_1,Mean_2,Mean_3,Mean_4,Mean_5,SD_1,SD_2,SD_3,SD_4,SD_5,azimilide,bepridil,disopyramide,dofetilide,ibutilide,quinidine,sotalol,vandetanib,astemizole,chlorpromazine,cisapride,clarithromycin,clozapine,domperidone,droperidol,ondansetron,pimozide,risperidone,terfenadine,diltiazem,loratadine,metoprolol,mexiletine,nifedipine,nitrendipine,ranolazine,tamoxifen,verapamil
vmax-vrest-APD50-APD90-CaTD90,0.8125,0.6875,0.8125,0.945454545,0.841269841,0.916666667,0.8,0.285714286,1,0.727272727,0.888888889,0.75,3.666656889,3.857117143,3.999988,0.244445368,0.714286,1.33E-06,0.727272727,0.444444444,0.727272727,0.227756866,0.962085308,0.75,2.888267638,50.7020476,-9.79162103,189.5760541,-10.90355381,73.8057023,115.9377514,40.81753408,-88.03022061,287.2062878,364.2659437,768.6720229,1.184759215,0.020798121,64.31807536,92.85975461,46.44521373,1,1,1,0.99,1,1,1,1,0.98,0.822,0.9995,0.905,0.6355,0.076,0.74,0.6795,0.0935,0.0665,0.9945,1,1,0.9325,1,1,1,0.981,1,1
vmax-vrest-APD50-camax-carest,0.8125,0.6875,0.8125,0.945454545,0.857142857,0.9375,0.8,0.428571429,1,0.818181818,0.888888889,0.75,5.49997525,3.85713,3.999988,0.244445368,0.642857545,1.33E-06,0.75,0.545454545,0.727272727,0.149584609,0.966824645,0.791666667,-4.333124232,28.64255724,18.76026845,91.43161337,68.8610131,-5.229220072,-73.46904188,40.81753408,-88.03022061,287.2062878,0.000222565,7.28E-05,1.184759215,0.020798121,64.31807536,3.76E-05,3.84E-06,1,1,0.9965,0.992,1,0.9995,0.9955,1,0.968,0.996,1,0.9215,0.8795,0.572,0.783,0.997,0.1805,0.605,0.998,1,1,0.955,1,1,1,0.9935,0.8075,0.999
vmax-vrest-APD50-camax-CaTD50,0.8125,0.75,0.875,0.945454545,0.888888889,0.947916667,0.8,0.428571429,1,0.727272727,0.888888889,0.833333333,3.666656889,5.142819858,5.99997,0.244445368,0.571429,1.20E-06,0.727272727,0.6,0.8,0.144003351,0.966824645,0.791666667,-16.5047066,17.99349012,14.46846763,91.26189157,145.6927459,-121.4235561,-52.53147216,40.81753408,-88.03022061,287.2062878,0.000222565,327.3555683,1.184759215,0.020798121,64.31807536,3.76E-05,22.17761135,1,1,0.9975,0.991,0.994,0.9995,0.996,1,0.9795,0.9975,1,0.9505,0.8855,0.5345,0.8415,0.9965,0.164,0.501,0.996,1,1,0.986,1,1,1,0.991,0.929,1
vmax-vrest-APD50-camax-CaTD90,0.8125,0.6875,0.8125,0.963636364,0.857142857,0.927083333,0.8,0.285714286,1,0.818181818,0.888888889,0.75,4.3999813,3.857117143,3.999988,0.220000858,0.714286,1.33E-06,0.769230769,0.444444444,0.727272727,0.180651356,0.962085308,0.75,3.669079814,33.29869209,14.6696848,75.3568196,3.868477252,26.11277427,81.77857751,40.81753408,-88.03022061,287.2062878,0.000222565,768.6720229,1.184759215,0.020798121,64.31807536,3.76E-05,46.44521373,1,1,0.999,0.9845,1,1,0.997,1,0.9745,0.995,0.9995,0.9145,0.7875,0.181,0.786,0.9955,0.144,0.5095,0.9965,1,1,1,1,1,1,0.989,0.8805,1
vmax-vrest-APD50-carest-CaTD50,0.8125,0.6875,0.8125,0.927272727,0.841269841,0.9375,0.6,0.428571429,1,0.818181818,0.777777778,0.75,4.3999813,3.21427575,3.999988,0.4000006,0.571429,1.33E-06,0.727272727,0.6,0.727272727,0.14768887,0.966824645,0.75,-6.237265758,26.39825402,20.4789984,90.93318224,71.85234576,-85.44233379,-3.266205922,40.81753408,-88.03022061,287.2062878,7.28E-05,327.3555683,1.184759215,0.020798121,64.31807536,3.84E-06,22.17761135,1,1,0.991,0.992,1,0.9995,0.9955,1,0.962,0.9955,0.9995,0.9045,0.887,0.753,0.7715,0.9975,0.216,0.6475,0.9995,1,0.997,0.8315,1,1,1,0.994,0.7375,0.999
vmax-vrest-APD50-carest-CaTD90,0.8125,0.5625,0.6875,0.963636364,0.873015873,0.916666667,1,0,1,0.727272727,1,0.583333333,3.666656889,1.000000039,2.39999664,1.37E-06,1,1.71E-06,0.769230769,0,0.615384615,0.316364339,0.943127962,0.791666667,-3.366803862,25.54300227,-7.686222599,247.3340634,6.246038944,47.694492,268.0111036,40.81753408,-88.03022061,287.2062878,7.28E-05,768.6720229,1.184759215,0.020798121,64.31807536,3.84E-06,46.44521373,1,1,1,0.9895,1,1,1,1,0.7385,0.1745,0.881,0.511,0.353,0,0.391,0.055,0,0.026,0.2125,1,1,1,1,1,1,1,1,0.9245
vmax-vrest-APD50-CaTD50-CaTD90,0.875,0.75,0.875,0.945454545,0.873015873,0.947916667,0.8,0.571428571,1,0.818181818,0.888888889,0.833333333,5.49997525,5.142819857,5.99997,0.244445368,0.48214344,1.33E-06,0.75,0.666666667,0.75,0.124957012,0.971563981,0.833333333,-32.13307747,-0.965679527,20.77456573,83.50513912,58.14042908,-85.54335857,182.7092952,40.81753408,-88.03022061,287.2062878,327.3555683,768.6720229,1.184759215,0.020798121,64.31807536,22.17761135,46.44521373,0.9995,1,0.98,0.9915,1,1,0.996,1,0.9715,0.998,0.999,0.9295,0.8745,0.9175,0.7855,0.9965,0.244,0.7465,1,1,0.9895,0.9945,1,1,1,0.995,0.6255,0.999
vmax-vrest-APD90-camax-carest,0.8125,0.6875,0.8125,0.927272727,0.873015873,0.9375,0.8,0.428571429,1,0.727272727,0.888888889,0.833333333,3.666656889,5.142819857,4.499979,0.244445368,0.642857545,1.33E-06,0.727272727,0.545454545,0.727272727,0.147530882,0.966824645,0.75,-4.802291239,18.33747987,26.95169216,66.55369466,52.85682887,18.49571592,-90.27589236,40.81753408,-88.03022061,364.2659437,0.000222565,7.28E-05,1.184759215,0.020798121,92.85975461,3.76E-05,3.84E-06,0.9995,1,0.9935,0.9705,1,0.998,0.997,1,0.9845,0.985,0.999,0.759,0.665,0.8475,0.791,0.98,0.3085,0.478,1,1,1,0.995,1,1,1,0.9735,0.8795,0.9965
vmax-vrest-APD90-camax-CaTD50,0.8125,0.75,0.875,0.963636364,0.904761905,0.9375,1,0.428571429,1,0.818181818,1,0.833333333,4.3999813,428571.7115,5.99997,1.37E-06,0.571429,1.20E-06,0.769230769,0.6,0.8,0.159817898,0.966824645,0.875,1.013767991,20.95185509,15.79425756,48.85996971,50.10392516,-37.55512342,-2.400072235,40.81753408,-88.03022061,364.2659437,0.000222565,327.3555683,1.184759215,0.020798121,92.85975461,3.76E-05,22.17761135,1,1,1,0.9385,1,0.995,0.997,1,0.9915,0.9785,1,0.9245,0.554,0.7685,0.876,0.9565,0.1475,0.2475,0.9975,1,1,1,1,1,1,0.932,0.997,1
vmax-vrest-APD90-carest-CaTD50,0.8125,0.6875,0.8125,0.963636364,0.873015873,0.9375,0.8,0.285714286,1,0.818181818,0.888888889,0.75,4.3999813,6.428522572,3.999988,0.220000858,0.714286,1.33E-06,0.769230769,0.444444444,0.727272727,0.173137673,0.966824645,0.75,-2.990159384,20.55081428,23.44771483,65.24415748,52.34147997,-61.77133393,2.190050475,40.81753408,-88.03022061,364.2659437,7.28E-05,327.3555683,1.184759215,0.020798121,92.85975461,3.84E-06,22.17761135,1,1,0.9995,0.967,1,0.997,0.9975,1,0.987,0.987,1,0.894,0.642,0.3865,0.8225,0.977,0.216,0.3885,1,1,1,1,1,1,1,0.968,0.9595,0.9975
vmax-vrest-APD90-carest-CaTD90,0.875,0.6875,0.8125,0.963636364,0.873015873,0.9375,0.8,0.285714286,1,0.818181818,0.888888889,0.75,5.49997525,5.142819857,3.999988,0.220000858,0.714286,1.33E-06,0.8,0.444444444,0.727272727,0.185318985,0.962085308,0.791666667,0.784814951,27.16822431,18.69644653,67.7528621,28.82402885,-13.32280747,42.60550047,40.81753408,-88.03022061,364.2659437,7.28E-05,768.6720229,1.184759215,0.020798121,92.85975461,3.84E-06,46.44521373,1,1,1,0.972,1,0.999,0.9965,1,0.984,0.993,1,0.946,0.6985,0.1295,0.8205,0.9855,0.1375,0.4325,0.996,1,1,1,1,1,1,0.981,0.954,1
vmax-vrest-APD90-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.945454545,0.873015873,0.9375,0.8,0.428571429,1,0.818181818,0.888888889,0.75,4.3999813,5.142819857,3.999988,0.220000858,0.642857545,1.33E-06,0.769230769,0.545454545,0.727272727,0.161875195,0.966824645,0.75,-12.37662662,13.48740413,23.94017243,66.19833187,34.46212653,-37.90584322,108.5605443,40.81753408,-88.03022061,364.2659437,327.3555683,768.6720229,1.184759215,0.020798121,92.85975461,22.17761135,46.44521373,1,1,0.999,0.976,1,1,0.997,1,0.9825,0.9975,1,0.9495,0.71,0.4095,0.818,0.984,0.192,0.5545,0.998,1,1,1,1,1,1,0.988,0.859,0.9995
vmax-vrest-camax-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.945454545,0.825396825,0.927083333,0.8,0.428571429,1,0.818181818,0.777777778,0.75,5.49997525,3.21427575,3.999988,0.244445368,0.642857545,1.33E-06,0.727272727,0.545454545,0.727272727,0.187179441,0.957345972,0.791666667,-26.55750298,2.775510003,19.62761124,79.14544003,61.16673672,-65.88276768,221.8164183,40.79794507,-88.03028897,0.000222524,327.3362708,768.6722188,1.331177912,0.020895704,3.76E-05,22.17423484,46.4212134,1,1,0.9965,0.99,1,1,0.996,1,0.9755,0.9975,0.999,0.958,0.862,0.004,0.788,0.996,0.204,0.791,1,1,0.9485,0.9995,1,1,1,0.9935,0.546,0.9995
vmax-vrest-carest-CaTD50-CaTD90,0.8125,0.75,0.8125,0.945454545,0.888888889,0.947916667,0.8,0.428571429,1,0.818181818,0.888888889,0.75,4.3999813,5.142819857,3.999988,0.220000858,0.571429,1.33E-06,0.769230769,0.6,0.727272727,0.13473269,0.971563981,0.75,-15.54083781,11.34944316,13.61185154,64.89762451,94.94244625,-75.38311815,227.3731351,40.79794507,-88.03028897,7.28E-05,327.3362708,768.6722188,1.331177912,0.020895704,3.85E-06,22.17423484,46.4212134,1,1,0.9985,0.982,1,1,0.995,1,0.9775,0.9975,0.9985,0.949,0.802,0.787,0.821,0.988,0.1805,0.6305,0.9985,1,0.9995,1,1,1,1,0.99,0.758,1
vmax-vrest-max_dv-camax-carest,0.75,0.6875,0.875,0.890909091,0.841269841,0.979166667,0.8,0.428571429,1,0.727272727,0.888888889,0.833333333,2.933326244,3.857117143,5.99997,0.275000997,0.642857545,1.20E-06,0.666666667,0.545454545,0.8,0.197672586,0.938388626,0.75,-1.215046541,12.51152581,8.669971492,45.95214237,23.61090613,12.96023026,-51.8913864,40.81753408,-88.03022061,-0.292902106,0.000222565,7.28E-05,1.184759215,0.020798121,0.063732419,3.76E-05,3.84E-06,0.9995,0.998,0.998,0.9045,1,0.963,0.9995,1,0.99,0.8765,0.9995,0.7645,0.457,0.999,0.7295,0.894,0.491,0.0625,0.988,1,1,0.4165,1,1,1,0.8115,1,0.964
vmax-vrest-max_dv-camax-CaTD50,0.8125,0.6875,0.8125,0.927272727,0.777777778,0.916666667,0.8,0.285714286,1,0.818181818,0.888888889,0.75,4.3999813,3.857117143,3.999988,0.244445368,0.714286,1.33E-06,0.727272727,0.444444444,0.727272727,0.23347809,0.924170616,0.75,0.460555591,11.16747276,-5.403919871,28.42012754,7.075150641,-0.934254058,12.07566959,40.81753408,-88.03022061,-0.292902106,0.000222565,327.3555683,1.184759215,0.020798121,0.063732419,3.76E-05,22.17761135,1,1,1,0.949,1,0.925,0.996,1,0.9765,0.7345,1,0.9925,0.6185,0,0.929,0.944,0.0475,0.0395,0.996,1,1,0.7345,1,1,1,0.6505,1,0.985
vmax-vrest-max_dv-carest-CaTD50,0.8125,0.6875,0.8125,0.945454545,0.873015873,0.958333333,0.8,0.285714286,1,0.818181818,0.888888889,0.75,4.3999813,3.857117143,3.999988,0.244445368,0.714286,1.33E-06,0.727272727,0.444444444,0.727272727,0.218399254,0.952606635,0.75,-0.045396538,14.34201316,2.37608392,45.3633455,19.8503047,-26.18827009,5.375185588,40.81753408,-88.03022061,-0.292902106,7.28E-05,327.3555683,1.184759215,0.020798121,0.063732419,3.84E-06,22.17761135,1,1,1,0.891,1,0.9615,0.999,1,0.991,0.8795,1,0.9545,0.532,0.1615,0.837,0.887,0.167,0.056,0.9995,1,1,0.8785,1,1,1,0.819,1,0.978
vmax-vrest-max_dv-carest-CaTD90,0.75,0.6875,0.8125,0.909090909,0.825396825,0.9375,0.6,0.428571429,1,0.818181818,0.777777778,0.833333333,3.29998735,2.5714215,4.499979,0.488889514,0.642857545,1.33E-06,0.6,0.545454545,0.727272727,0.192854421,0.957345972,0.75,21.10140485,46.16380211,-7.801242426,58.74230145,-29.47040116,118.433619,117.1123267,40.81753408,-88.03022061,-0.292902106,7.28E-05,768.6720229,1.184759215,0.020798121,0.063732419,3.84E-06,46.44521373,1,1,0.9915,0.979,1,0.9995,0.9935,1,0.963,0.9955,0.998,0.7795,0.9735,0.601,0.808,0.9965,0.1355,0.871,0.9965,1,0.5995,0.9995,1,1,1,0.9905,0.261,1
vrest-APD50-APD90-camax-carest,0.8125,0.6875,0.8125,0.890909091,0.761904762,0.9375,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.21525017,0.943127962,0.75,-5.334553208,34.19966442,116.1536058,143.4507671,-68.47524611,-12.61670041,-70.3539884,-88.03022061,287.2062878,364.2659437,0.000222565,7.28E-05,0.020798121,64.31807536,92.85975461,3.76E-05,3.84E-06,1,1,0.9925,0.995,0.997,1,0.995,1,0.955,0.999,1,0.9705,0.9885,0.5785,0.7745,0.9995,0.1335,0.78,0.9965,1,0.995,0,1,1,1,0.998,0.4625,1
vrest-APD50-APD90-camax-CaTD50,0.75,0.6875,0.875,0.890909091,0.80952381,0.9375,0.6,0.428571429,0.75,0.818181818,0.777777778,0.833333333,3.29998735,2.5714215,5.99997,0.488889514,0.642857545,0.272728066,0.6,0.545454545,0.75,0.179241638,0.952606635,0.666666667,-5.092109816,34.31943022,108.9450367,184.6709422,-68.46009317,-92.9855742,-31.49330601,-88.03022061,287.2062878,364.2659437,0.000222565,327.3555683,0.020798121,64.31807536,92.85975461,3.76E-05,22.17761135,1,1,0.967,0.995,0.9905,1,0.996,1,0.959,0.998,0.9995,0.935,0.9755,0.6165,0.7795,0.9995,0.1555,0.6615,0.9955,1,1,0.4545,1,1,1,0.997,0.713,1
vrest-APD50-APD90-camax-CaTD90,0.8125,0.6875,0.8125,0.945454545,0.80952381,0.927083333,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.183994493,0.962085308,0.791666667,3.931832143,40.32361215,97.30616285,68.32526341,-72.06369455,37.79282663,98.58831632,-88.03022061,287.2062878,364.2659437,0.000222565,768.6720229,0.020798121,64.31807536,92.85975461,3.76E-05,46.44521373,1,1,0.9925,0.9925,1,1,0.994,1,0.9525,0.998,0.9985,0.9455,0.9745,0.2795,0.749,0.9995,0.1315,0.7845,0.9965,1,0.9935,0.829,1,1,1,0.997,0.4915,1
vrest-APD50-APD90-carest-CaTD50,0.8125,0.625,0.8125,0.890909091,0.761904762,0.927083333,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,1.92856725,3.999988,0.440000616,0.734694219,1.33E-06,0.666666667,0.5,0.727272727,0.226050747,0.938388626,0.75,-4.037631987,35.39029692,116.2445542,135.9333644,-69.23947815,-78.03214761,5.623216983,-88.03022061,287.2062878,364.2659437,7.28E-05,327.3555683,0.020798121,64.31807536,92.85975461,3.84E-06,22.17761135,1,1,0.992,0.995,0.9925,1,0.9945,1,0.953,0.999,0.9995,0.97,0.989,0.434,0.77,0.9995,0.1365,0.7925,0.9965,1,0.9945,0,1,1,1,0.998,0.4325,1
vrest-APD50-APD90-carest-CaTD90,0.8125,0.625,0.8125,0.909090909,0.761904762,0.927083333,0.6,0.428571429,1,0.909090909,0.777777778,0.75,6.599938401,1.92856725,3.999988,0.440000616,0.734694219,1.33E-06,0.666666667,0.5,0.727272727,0.227788345,0.947867299,0.791666667,-5.311473226,33.75881971,114.2261429,130.4294685,-68.25292021,-65.69113841,17.16595249,-88.03022061,287.2062878,364.2659437,7.28E-05,768.6720229,0.020798121,64.31807536,92.85975461,3.84E-06,46.44521373,1,1,0.9935,0.995,1,1,0.9945,1,0.9545,0.999,1,0.9715,0.9895,0.379,0.774,0.9995,0.1315,0.789,0.9965,1,0.995,0.0015,1,1,1,0.998,0.4495,1
vrest-APD50-APD90-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.909090909,0.777777778,0.9375,0.6,0.571428571,1,0.909090909,0.777777778,0.75,6.599938401,2.5714215,3.999988,0.440000616,0.571429,1.33E-06,0.666666667,0.6,0.727272727,0.211540336,0.952606635,0.791666667,-32.27447164,5.808909824,109.4440224,130.4545289,-71.32532922,-77.98381548,179.0595352,-88.03022061,287.2062878,364.2659437,327.3555683,768.6720229,0.020798121,64.31807536,92.85975461,22.17761135,46.44521373,1,1,0.988,0.9955,1,1,0.9955,1,0.96,0.999,0.9985,0.9775,0.9915,0.516,0.771,0.9995,0.148,0.8525,0.999,1,0.9875,0.1415,1,1,1,0.9985,0.353,1
vrest-APD50-camax-carest-CaTD50,0.8125,0.75,0.875,0.909090909,0.841269841,0.947916667,0.6,0.571428571,1,0.818181818,0.777777778,0.833333333,4.3999813,3.857117143,5.99997,0.4000006,0.48214344,1.20E-06,0.727272727,0.666666667,0.8,0.148643573,0.957345972,0.791666667,-16.60260176,16.70215191,101.098115,128.1535536,-94.05495823,-18.05656571,-40.14482911,-88.03022061,287.2062878,0.000222565,7.28E-05,327.3555683,0.020798121,64.31807536,3.76E-05,3.84E-06,22.17761135,1,1,0.9985,0.985,0.995,1,0.997,1,0.992,0.9955,1,0.974,0.9315,0.961,0.884,0.991,0.153,0.4535,1,1,1,0.4075,1,1,1,0.989,0.937,0.999
vrest-APD50-camax-carest-CaTD90,0.8125,0.6875,0.8125,0.927272727,0.793650794,0.927083333,0.6,0.428571429,1,0.818181818,0.777777778,0.75,4.3999813,2.5714215,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.226812491,0.947867299,0.75,-6.186063418,24.39284133,95.62023617,33.7873551,21.97603774,-48.32980331,47.66100823,-88.03022061,287.2062878,0.000222565,7.28E-05,768.6720229,0.020798121,64.31807536,3.76E-05,3.84E-06,46.44521373,1,1,1,0.9835,1,1,0.9975,1,0.989,0.9905,1,0.976,0.9305,0.0225,0.8405,0.9895,0.1425,0.4745,1,1,1,0.172,1,1,1,0.9865,0.8965,0.999
vrest-APD50-camax-CaTD50-CaTD90,0.8125,0.75,0.875,0.927272727,0.841269841,0.947916667,0.6,0.571428571,1,0.818181818,0.777777778,0.833333333,5.49997525,3.21427575,5.99997,0.4000006,0.48214344,1.20E-06,0.727272727,0.666666667,0.8,0.144122447,0.962085308,0.833333333,-24.56765446,6.448706718,95.14423059,78.25202424,-35.98992451,-59.68714691,105.2199542,-88.03022061,287.2062878,0.000222565,327.3555683,768.6720229,0.020798121,64.31807536,3.76E-05,22.17761135,46.44521373,1,1,0.999,0.986,1,1,0.9975,1,0.9915,0.9965,1,0.979,0.936,0.8865,0.8765,0.9915,0.1735,0.487,1,1,1,0.5185,1,1,1,0.989,0.9075,0.999
vrest-APD50-carest-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.927272727,0.825396825,0.947916667,0.6,0.428571429,1,0.818181818,0.777777778,0.75,5.49997525,3.21427575,3.999988,0.440000616,0.642857545,1.33E-06,0.666666667,0.545454545,0.727272727,0.172259557,0.962085308,0.791666667,-27.30379281,2.3478555,90.91649585,46.37597988,8.410464232,-65.54714151,158.9808284,-88.03022061,287.2062878,7.28E-05,327.3555683,768.6720229,0.020798121,64.31807536,3.84E-06,22.17761135,46.44521373,1,1,0.9995,0.986,1,1,0.998,1,0.992,0.996,1,0.9805,0.936,0.3775,0.8735,0.9915,0.1775,0.516,1,1,1,0.6005,1,1,1,0.9895,0.8565,0.999
vrest-APD50-max_dv-carest-CaTD50,0.875,0.625,0.75,0.936363636,0.793650794,0.875,0.8,0.142857143,1,0.818181818,0.888888889,0.666666667,5.49997525,3.857117143,2.999994,0.220000858,0.857143,1.50E-06,0.8,0.25,0.666666667,0.264554574,0.938388626,0.75,-11.80073294,67.39277148,141.0421423,93.60013168,-3.90994653,92.61891329,115.158198,-88.03022061,287.2062878,-0.292902106,7.28E-05,327.3555683,0.020798121,64.31807536,0.063732419,3.84E-06,22.17761135,1,1,1,1,1,0.9995,1,1,0.668,0.9755,0.674,0.943,0.724,0,0.3065,0.3435,0.001,0.234,0.371,1,1,0.9705,1,1,1,0.127,0.997,0.9995
vrest-APD90-camax-carest-CaTD50,0.8125,0.6875,0.75,0.872727273,0.777777778,0.927083333,0.6,0.428571429,1,0.818181818,0.777777778,0.666666667,4.3999813,2.5714215,2.999994,0.440000616,0.714286,1.50E-06,0.666666667,0.5,0.666666667,0.265814901,0.909952607,0.708333333,0.417956994,25.22295259,84.28454952,17.29481089,56.47103442,-94.69418577,27.99332893,-88.03022061,364.2659437,0.000222565,7.28E-05,327.3555683,0.020798121,92.85975461,3.76E-05,3.84E-06,22.17761135,1,1,0.9995,0.972,1,0.996,0.998,1,0.9915,0.976,1,0.9225,0.89,5.00E-04,0.8405,0.979,0.203,0.378,1,1,1,0,1,1,1,0.968,0.9025,0.9945
vrest-APD90-carest-CaTD50-CaTD90,0.8125,0.75,0.8125,0.945454545,0.888888889,0.947916667,0.8,0.428571429,1,0.818181818,0.888888889,0.833333333,4.3999813,5.142819857,4.499979,0.244445368,0.571429,1.33E-06,0.727272727,0.6,0.727272727,0.132740151,0.966824645,0.75,-14.17495499,13.06221564,65.61705042,-23.78899925,150.0145332,-86.90209075,280.4108307,-88.03022061,364.2659437,7.28E-05,327.3555683,768.6720229,0.020798121,92.85975461,3.84E-06,22.17761135,46.44521373,1,1,0.998,0.9765,1,1,0.9925,1,0.982,0.9955,0.9985,0.9505,0.863,0.8,0.8335,0.987,0.158,0.616,0.998,1,0.996,1,1,1,1,0.988,0.738,1
vrest-APD90-max_dv-camax-CaTD90,0.8125,0.5625,0.75,0.981818182,0.857142857,0.916666667,1,0,1,0.727272727,1,0.666666667,3.666656889,1.000002252,2.999994,1.37E-06,1,1.50E-06,0.769230769,0,0.666666667,0.303586134,0.933649289,0.791666667,-1.038919454,26.97800988,192.4811592,-13.92897178,56.79083743,-55.28348849,106.2954359,-88.03022061,364.2659437,-0.292902106,0.000222565,768.6720229,0.020798121,92.85975461,0.063732419,3.76E-05,46.44521373,1,1,1,0.966,1,0.999,1,1,0.837,0.458,0.9685,0.474,0.4245,0,0.452,0.043,0.001,0.0345,0.3975,1,1,1,1,1,1,1,1,0.6855
vrest-camax-carest-CaTD50-CaTD90,0.8125,0.6875,0.8125,0.945454545,0.80952381,0.927083333,0.6,0.428571429,1,0.818181818,0.777777778,0.75,5.49997525,2.5714215,3.999988,0.4000006,0.642857545,1.33E-06,0.727272727,0.545454545,0.727272727,0.188850561,0.957345972,0.791666667,-24.7180321,3.232222776,85.47684393,49.50653101,12.92769984,-57.97726718,204.7296881,-88.03028897,0.000222524,7.28E-05,327.3362708,768.6722188,0.020895704,3.76E-05,3.85E-06,22.17423484,46.4212134,1,1,1,0.985,1,1,0.997,1,0.9915,0.9955,1,0.984,0.9335,0.0025,0.859,0.9915,0.168,0.554,1,1,0.9995,0.7655,1,1,1,0.9895,0.789,0.999
vrest-max_dv-carest-CaTD50-CaTD90,0.75,0.6875,0.875,0.890909091,0.825396825,0.9375,0.6,0.571428571,0.75,0.818181818,0.777777778,0.833333333,3.29998735,2.142853714,5.99997,0.488889514,0.642857545,0.272728066,0.6,0.571428571,0.75,0.215981224,0.957345972,0.666666667,-5.991920873,23.5666622,67.17643021,-28.08844273,179.009369,-83.51612374,294.4706788,-88.03022061,-0.292902106,7.28E-05,327.3555683,768.6720229,0.020798121,0.063732419,3.84E-06,22.17761135,46.44521373,1,1,0.9715,0.988,1,1,0.991,1,0.9665,0.9985,0.9975,0.8305,0.9565,0.5885,0.8105,0.995,0.188,0.954,0.998,1,0.192,1,1,1,1,0.9955,0.158,1
