Feature_Pair,Accuracy_Class_1,Accuracy_Class_2,Accuracy_Class_3,AUC_Class_1,AUC_Class_2,AUC_Class_3,Sensitivity_class_1,Sensitivity_class_2,Sensitivity_class_3,Specificity_class_1,Specificity_class_2,Specificity_class_3,LR_positive_class_1,LR_positive_class_2,LR_positive_class_3,LR_negative_class_1,LR_negative_class_2,LR_negative_class_3,F1score_class_1,F1score_class_2,F1score_class_3,Classification_error,Pairwise_classification_accuracy,Rank_score,Alpha_1,Alpha_2,Beta_1,Beta_2,Beta_3,Beta_4,Mean_1,Mean_2,Mean_3,Mean_4,SD_1,SD_2,SD_3,SD_4,azimilide,bepridil,disopyramide,dofetilide,ibutilide,quinidine,sotalol,vandetanib,astemizole,chlorpromazine,cisapride,clarithromycin,clozapine,domperidone,droperidol,ondansetron,pimozide,risperidone,terfenadine,diltiazem,loratadine,metoprolol,mexiletine,nifedipine,nitrendipine,ranolazine,tamoxifen,verapamil
qNet-APD90-camax-carest,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.238074089,0.924170616,0.733333333,-15.41579498,13.48955249,-30.40339472,2.246372712,10.98225116,-3.371557981,64.09733802,363.9871979,0.000245491,7.48E-05,12.52235177,83.19192952,1.78E-05,9.00E-07,1,1,0.369,1,1,0.997,0.981,1,0.8985,0.9825,0.9985,0.9935,0.873,0,0.922,1,0.007,0.846,0.987,1,1,0.826,1,1,1,0.9915,0.531,0.9835
qNet-APD90-camax-CaTD50,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.241724677,0.924170616,0.733333333,-21.87580143,8.963927858,-40.57000548,39.50143564,-16.88487099,-24.66931522,64.09733802,363.9871979,0.000245491,314.3122396,12.52235177,83.19192952,1.78E-05,14.34918714,1,0.997,0.392,1,0.9995,0.9995,0.993,0.9975,0.9335,0.9895,0.999,0.997,0.9065,0.003,0.942,0.9995,0.014,0.915,0.997,1,1,0.808,1,1,1,0.9995,0.3005,0.988
qNet-APD90-camax-CaTD90,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.242699166,0.91943128,0.733333333,-16.07580639,13.45783752,-29.01090678,-5.562228334,13.01617741,8.415198642,64.09733802,363.9871979,0.000245491,747.0841354,12.52235177,83.19192952,1.78E-05,29.43244193,1,1,0.3355,1,1,0.9975,0.978,1,0.896,0.9845,0.998,0.993,0.8865,0,0.921,1,0.007,0.886,0.985,1,1,0.8225,1,1,1,0.9935,0.445,0.9845
qNet-APD90-carest-CaTD50,0.8125,0.625,0.75,0.945,0.666666667,0.833333333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.4000006,0.642857679,0.333334222,0.727272727,0.545454545,0.6,0.261133172,0.91943128,0.733333333,-22.78164626,9.777565365,-46.09134084,28.94491827,-10.45498862,-20.83628226,64.09733802,363.9871979,7.48E-05,314.3122396,12.52235177,83.19192952,9.00E-07,14.34918714,1,0.998,0.3325,1,0.9995,0.9995,0.989,0.9985,0.9,0.989,0.9975,0.9975,0.9175,0.003,0.9355,1,0.008,0.963,0.995,0.9995,0.987,0.8385,1,0.994,0.9995,0.997,0.028,0.99
qNet-APD90-carest-CaTD90,0.8125,0.625,0.75,0.945454545,0.714285714,0.864583333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.232188566,0.924170616,0.733333333,-13.95817273,13.78382105,-25.12718549,6.535207486,5.271103491,0.050212624,64.09733802,363.9871979,7.48E-05,747.0841354,12.52235177,83.19192952,9.00E-07,29.43244193,1,1,0.4315,1,1,0.996,0.985,1,0.92,0.978,0.9995,0.9935,0.8395,0,0.9215,1,0.0085,0.717,0.9885,1,1,0.8045,1,1,1,0.9925,0.723,0.9775
qNet-APD90-CaTD50-CaTD90,0.8125,0.625,0.75,0.945454545,0.682539683,0.833333333,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.571428571,0.6,0.25978197,0.924170616,0.733333333,-39.61652743,-6.319031622,-44.97261809,24.55529554,-48.03545069,59.5314772,64.09733802,363.9871979,314.3122396,747.0841354,12.52235177,83.19192952,14.34918714,29.43244193,1,0.997,0.369,1,1,1,0.9895,0.9985,0.909,0.9905,0.9975,0.9975,0.9315,0.0025,0.941,1,0.009,1,0.996,0.9995,0.9145,0.852,1,0.998,0.999,0.9995,0.0025,0.991
qNet-max_dv-camax-carest,0.875,0.625,0.75,0.945454545,0.698412698,0.84375,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.75,0.5,0.6,0.249808375,0.91943128,0.733333333,-15.95937683,13.42768765,-33.48950938,-0.528876363,16.88936473,-8.125147973,64.09733802,-0.298881594,0.000245491,7.48E-05,12.52235177,0.064078571,1.78E-05,9.00E-07,1,1,0.326,1,1,0.9965,0.9755,1,0.8865,0.985,0.9975,0.994,0.891,5.00E-04,0.922,1,0.005,0.9225,0.9845,1,1,0.837,1,1,1,0.992,0.295,0.984
qNet-max_dv-camax-CaTD50,0.8125,0.625,0.75,0.945454545,0.714285714,0.854166667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.238231417,0.924170616,0.733333333,-14.81761333,12.69794779,-31.14333328,11.99216995,-1.449593451,-8.958026568,64.09733802,-0.298881594,0.000245491,314.3122396,12.52235177,0.064078571,1.78E-05,14.34918714,1,0.9985,0.3445,1,1,0.996,0.989,0.9995,0.921,0.9835,0.998,0.996,0.856,0.002,0.9225,1,0.0115,0.723,0.9935,1,1,0.79,1,1,1,0.995,0.6975,0.9825
qNet-max_dv-camax-CaTD90,0.875,0.625,0.75,0.945454545,0.698412698,0.833333333,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.4000006,0.642857679,0.333334222,0.75,0.571428571,0.6,0.263142977,0.91943128,0.733333333,-17.77767155,13.62695869,-31.23857147,-8.665344328,16.09772197,12.31240944,64.09733802,-0.298881594,0.000245491,747.0841354,12.52235177,0.064078571,1.78E-05,29.43244193,1,1,0.311,1,1,0.9985,0.976,1,0.8775,0.9865,0.9975,0.993,0.922,0,0.9225,1,0.005,0.9985,0.983,0.9995,0.9945,0.84,1,1,1,0.9965,0.0045,0.989
qNet-max_dv-carest-CaTD50,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.75,5.49997525,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.24068562,0.924170616,0.733333333,-15.73135078,12.1605576,-34.39154582,13.67911438,-3.368446744,-11.59545094,64.09733802,-0.298881594,7.48E-05,314.3122396,12.52235177,0.064078571,9.00E-07,14.34918714,1,0.9975,0.319,1,0.9995,0.9965,0.9885,0.998,0.909,0.9855,0.998,0.9965,0.8635,0.0025,0.925,1,0.01,0.7735,0.9945,1,1,0.8065,1,1,1,0.9965,0.6215,0.9825
qNet-max_dv-carest-CaTD90,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.440000616,0.642857679,0.333334222,0.666666667,0.545454545,0.6,0.251129365,0.924170616,0.733333333,-15.49263171,13.52305922,-20.35592641,-9.912681761,17.49142065,21.24540955,64.09733802,-0.298881594,7.48E-05,747.0841354,12.52235177,0.064078571,9.00E-07,29.43244193,1,1,0.3495,1,1,0.9965,0.9765,1,0.91,0.985,0.9975,0.9895,0.9015,0,0.9205,1,0.009,0.9335,0.985,1,1,0.816,1,1,1,0.999,0.229,0.986
qNet-max_dv-CaTD50-CaTD90,0.875,0.625,0.75,0.945454545,0.698412698,0.833333333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.4000006,0.642857679,0.333334222,0.75,0.545454545,0.6,0.261699103,0.91943128,0.733333333,-26.33355551,6.323507508,-42.86741809,11.76472296,-29.5171505,31.57971397,64.09733802,-0.298881594,314.3122396,747.0841354,12.52235177,0.064078571,14.34918714,29.43244193,1,0.9965,0.2775,1,1,1,0.989,0.9975,0.898,0.99,0.9965,0.9975,0.9195,0.003,0.926,1,0.0075,0.9545,0.995,1,1,0.8475,1,1,1,1,0.0645,0.9885
qNet-camax-carest-CaTD50,0.8125,0.625,0.75,0.945454545,0.682539683,0.833333333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.263554024,0.91943128,0.733333333,-16.86367956,13.38437972,-37.5466716,19.27640133,-11.7861899,-2.37182631,64.09733802,0.000245491,7.48E-05,314.3122396,12.52235177,1.78E-05,9.00E-07,14.34918714,1,1,0.2965,1,1,0.997,0.974,1,0.879,0.9865,0.996,0.9945,0.9105,0.0015,0.924,1,0.004,0.9575,0.9845,0.9995,0.9965,0.8495,1,1,0.9995,0.995,0.0505,0.986
qNet-camax-carest-CaTD90,0.8125,0.625,0.75,0.945454545,0.698412698,0.854166667,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.92856725,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.238105555,0.924170616,0.733333333,-15.55767018,13.51395793,-29.46251385,10.70788681,-1.421936568,2.899193851,64.09733802,0.000245491,7.48E-05,747.0841354,12.52235177,1.78E-05,9.00E-07,29.43244193,1,1,0.365,1,1,0.9975,0.98,1,0.8985,0.984,0.9985,0.9935,0.8755,0,0.9215,1,0.007,0.846,0.986,1,1,0.825,1,1,1,0.9925,0.5335,0.984
qNet-carest-CaTD50-CaTD90,0.875,0.625,0.75,0.945454545,0.698412698,0.833333333,0.6,0.571428571,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.4000006,0.642857679,0.333334222,0.75,0.571428571,0.6,0.257957481,0.91943128,0.733333333,-36.39960949,-2.73316246,-35.0994578,15.89705288,-40.54727614,75.36076368,64.09733802,7.48E-05,314.3122396,747.0841354,12.52235177,9.00E-07,14.34918714,29.43244193,1,0.997,0.327,1,1,1,0.985,0.999,0.914,0.9905,0.9955,0.9965,0.94,0.0015,0.932,1,0.0115,1,0.9925,1,0.991,0.835,1,1,0.9995,1,0.0055,0.992
dvdtmax-vmax-vrest-max_dv,0.8125,0.625,0.75,0.927272727,0.682539683,0.8125,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.440000616,0.734694219,0.333334222,0.666666667,0.5,0.6,0.275295279,0.909952607,0.733333333,-19.04548852,9.200608807,-51.21981619,41.03663321,6.780456921,23.1547044,72.39906799,41.22437831,-88.02084897,-0.298881594,1.261624597,0.812209574,0.009432504,0.064078571,1,0.988,0.1465,1,1,0.9995,0.986,0.9955,0.9335,0.9805,0.997,0.9865,0.918,0,0.9075,0.997,0.017,0.9555,0.9935,1,1,0.7585,1,1,1,0.9835,0.0695,0.994
dvdtmax-vmax-max_dv-camax,0.8125,0.625,0.75,0.945454545,0.666666667,0.8125,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.440000616,0.734694219,0.333334222,0.666666667,0.5,0.6,0.279118341,0.909952607,0.733333333,-31.32756705,-0.268868381,-96.80560209,63.32508467,26.41737869,-4.98126014,72.39906799,41.22437831,-0.298881594,0.000245491,1.261624597,0.812209574,0.064078571,1.78E-05,1,0.9985,0.1225,1,1,1,0.9545,0.9975,0.8735,0.984,0.9915,0.9895,0.921,0,0.8945,0.9985,0.005,0.956,0.9745,1,1,0.7835,1,1,1,0.994,0.077,0.988
dvdtmax-vmax-max_dv-carest,0.8125,0.625,0.75,0.927272727,0.666666667,0.8125,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.440000616,0.734694219,0.333334222,0.666666667,0.5,0.6,0.280723161,0.909952607,0.733333333,-30.6373701,0.097614562,-90.27668519,61.80032097,26.34356854,-3.109749989,72.39906799,41.22437831,-0.298881594,7.48E-05,1.261624597,0.812209574,0.064078571,9.00E-07,1,0.9985,0.121,1,1,1,0.952,0.9975,0.8745,0.9835,0.991,0.9855,0.9215,0,0.8955,0.998,0.006,0.962,0.9725,1,1,0.7835,1,1,1,0.9925,0.049,0.9895
dvdtmax-vmax-max_dv-CaTD50,0.875,0.625,0.75,0.927272727,0.666666667,0.8125,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.75,0.5,0.6,0.280817425,0.909952607,0.733333333,-28.82599385,2.107006781,-86.53187784,58.63469169,21.05947223,3.03260219,72.39906799,41.22437831,-0.298881594,314.3122396,1.261624597,0.812209574,0.064078571,14.34918714,1,0.999,0.1235,1,1,1,0.9515,0.998,0.8715,0.9845,0.993,0.9845,0.9275,0,0.8965,0.998,0.006,0.989,0.972,1,0.9995,0.7855,1,1,1,0.992,0.013,0.991
dvdtmax-vmax-max_dv-CaTD90,0.8125,0.625,0.75,0.927272727,0.666666667,0.8125,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,6.599938401,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.727272727,0.5,0.6,0.280344575,0.909952607,0.733333333,-31.18673337,-0.280176173,-88.68331098,59.59537986,21.92861181,5.455592957,72.39906799,41.22437831,-0.298881594,747.0841354,1.261624597,0.812209574,0.064078571,29.43244193,1,0.999,0.1315,1,1,1,0.951,0.998,0.8725,0.985,0.993,0.9855,0.9265,0,0.8975,0.9985,0.0055,0.981,0.973,1,0.9995,0.7895,1,1,1,0.9945,0.014,0.9905
dvdtmax-vmax-carest-CaTD50,0.875,0.625,0.75,0.927272727,0.666666667,0.8125,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.75,0.5,0.6,0.278485277,0.914691943,0.733333333,-21.71598887,8.700397623,-72.3164083,45.01905101,11.46902557,15.47358091,72.39906799,41.22437831,7.48E-05,314.3122396,1.261624597,0.812209574,9.00E-07,14.34918714,1,0.9995,0.156,1,0.999,1,0.9485,1,0.853,0.9845,0.994,0.978,0.93,0,0.904,0.9975,0.004,1,0.966,1,0.9985,0.8005,1,1,1,0.992,0.004,0.992
dvdtmax-vmax-carest-CaTD90,0.875,0.625,0.75,0.927272727,0.682539683,0.833333333,0.6,0.428571429,0.75,0.909090909,0.666666667,0.75,8.799914201,1.714283571,2.999992,0.4000006,0.734694219,0.333334222,0.75,0.5,0.6,0.272293457,0.91943128,0.733333333,-31.62813056,-1.073122692,-72.51476449,44.69431804,15.83361119,31.84585408,72.39906799,41.22437831,7.48E-05,747.0841354,1.261624597,0.812209574,9.00E-07,29.43244193,1,0.9995,0.2235,1,1,1,0.956,1,0.861,0.9845,0.9945,0.981,0.9315,0,0.906,0.9975,0.0045,1,0.9735,1,0.9965,0.817,1,1,1,0.9925,0.004,0.9915
dvdtmax-vrest-APD50-camax,0.8125,0.6875,0.8125,0.927272727,0.746031746,0.895833333,0.6,0.428571429,0.75,0.818181818,0.666666667,0.833333333,5.49997525,2.142853714,4.499979,0.440000616,0.642857545,0.30000084,0.666666667,0.571428571,0.666666667,0.219407712,0.933649289,0.733333333,-11.79200765,16.45191915,-10.76970578,30.97628365,38.99375858,-10.443257,72.39906799,-88.02084897,286.8620938,0.000245491,1.261624597,0.009432504,53.76993945,1.78E-05,1,0.9975,0.5065,1,1,0.9975,0.9955,1,0.9985,0.9865,1,0.999,0.8755,0.0095,0.985,0.994,0.063,0.7845,0.9975,1,1,0.7535,1,1,1,0.9935,0.587,0.9825
dvdtmax-vrest-APD50-carest,0.8125,0.6875,0.8125,0.927272727,0.746031746,0.895833333,0.6,0.571428571,0.75,0.909090909,0.666666667,0.833333333,6.599938401,2.142853714,4.499979,0.440000616,0.642857545,0.30000084,0.666666667,0.571428571,0.666666667,0.222367377,0.933649289,0.733333333,-12.63548398,15.45216628,-5.742995651,32.4226071,40.96800253,-8.75834942,72.39906799,-88.02084897,286.8620938,7.48E-05,1.261624597,0.009432504,53.76993945,9.00E-07,1,0.9975,0.4945,1,1,0.998,0.9945,1,0.9965,0.9865,1,0.9995,0.889,0.0085,0.9855,0.992,0.0605,0.8765,0.9975,1,1,0.7665,1,1,1,0.9955,0.438,0.9845
dvdtmax-vrest-APD50-CaTD50,0.8125,0.6875,0.8125,0.927272727,0.746031746,0.916666667,0.6,0.428571429,0.75,0.818181818,0.777777778,0.75,4.3999813,2.142853714,3.999988,0.4000006,0.642857679,0.30000084,0.727272727,0.545454545,0.666666667,0.215659573,0.933649289,0.733333333,-9.798729719,15.65482913,-11.5907216,26.01258079,21.35083472,8.626529377,72.39906799,-88.02084897,286.8620938,314.3122396,1.261624597,0.009432504,53.76993945,14.34918714,1,0.9985,0.6145,1,1,0.9935,0.996,1,0.9955,0.9715,1,0.9965,0.8065,0.0035,0.9745,0.9935,0.055,0.611,0.997,1,1,0.7545,1,1,1,0.9775,0.8095,0.981
dvdtmax-vrest-APD50-CaTD90,0.8125,0.6875,0.8125,0.945454545,0.746031746,0.895833333,0.6,0.571428571,0.75,0.909090909,0.666666667,0.833333333,6.599938401,2.142853714,4.499979,0.440000616,0.551020985,0.30000084,0.666666667,0.615384615,0.666666667,0.232660648,0.933649289,0.733333333,-13.97692147,15.38233471,-9.597940438,31.94530715,24.5481985,16.02086971,72.39906799,-88.02084897,286.8620938,747.0841354,1.261624597,0.009432504,53.76993945,29.43244193,1,0.9975,0.4675,1,1,0.999,0.9955,1,0.999,0.989,1,0.9995,0.9055,0.0095,0.9865,0.994,0.0655,0.9205,0.998,1,1,0.762,1,1,1,0.998,0.236,0.986
dvdtmax-vrest-APD90-camax,0.8125,0.6875,0.8125,0.927272727,0.761904762,0.916666667,0.6,0.428571429,0.75,0.818181818,0.777777778,0.833333333,4.3999813,2.142853714,4.499979,0.440000616,0.642857545,0.30000084,0.666666667,0.545454545,0.666666667,0.209076815,0.938388626,0.733333333,-11.945601,16.66800663,-5.713702146,31.2523471,44.49673561,-10.77173855,72.39906799,-88.02084897,363.9871979,0.000245491,1.261624597,0.009432504,83.19192952,1.78E-05,1,0.997,0.6645,0.9975,1,0.9965,0.9965,1,1,0.984,1,0.9995,0.8395,0.0115,0.9935,0.9825,0.095,0.61,0.989,1,1,0.7185,1,1,1,0.99,0.7935,0.979
dvdtmax-vrest-APD90-carest,0.8125,0.6875,0.8125,0.927272727,0.761904762,0.916666667,0.6,0.428571429,0.75,0.818181818,0.666666667,0.833333333,4.3999813,2.142853714,4.499979,0.440000616,0.642857545,0.30000084,0.666666667,0.545454545,0.666666667,0.211124272,0.938388626,0.733333333,-12.767589,15.46154297,-0.334491406,32.29820002,46.2288296,-8.83282526,72.39906799,-88.02084897,363.9871979,7.48E-05,1.261624597,0.009432504,83.19192952,9.00E-07,1,0.9965,0.6515,0.997,1,0.997,0.996,1,1,0.983,1,0.9995,0.8545,0.01,0.994,0.983,0.099,0.6395,0.99,1,1,0.726,1,1,1,0.99,0.719,0.98
dvdtmax-vrest-APD90-CaTD50,0.8125,0.6875,0.8125,0.927272727,0.761904762,0.916666667,0.6,0.428571429,0.75,0.818181818,0.777777778,0.833333333,4.3999813,2.142853714,4.499979,0.440000616,0.642857545,0.30000084,0.666666667,0.545454545,0.666666667,0.21247865,0.933649289,0.733333333,-9.370055004,16.19866813,-13.4247528,27.49760635,20.24832496,10.21818133,72.39906799,-88.02084897,363.9871979,314.3122396,1.261624597,0.009432504,83.19192952,14.34918714,1,0.9985,0.671,1,1,0.991,0.9965,1,1,0.973,1,0.9975,0.799,0.008,0.99,0.987,0.076,0.5745,0.99,1,1,0.726,1,1,1,0.973,0.8295,0.9795
dvdtmax-vrest-max_dv-camax,0.8125,0.6875,0.8125,0.927272727,0.793650794,0.9375,0.8,0.428571429,0.75,0.818181818,0.777777778,0.833333333,4.3999813,2.5714215,4.499979,0.244445368,0.714286,0.30000084,0.727272727,0.5,0.666666667,0.225986964,0.928909953,0.733333333,-6.994466057,13.74183397,-8.299453209,24.90202486,27.93990119,-8.801316818,72.39906799,-88.02084897,-0.298881594,0.000245491,1.261624597,0.009432504,0.064078571,1.78E-05,1,0.9775,0.77,0.9775,1,0.9865,0.9995,1,0.997,0.9325,1,0.9995,0.6355,0.03,0.983,0.903,0.098,0.2885,0.9695,1,1,0.665,1,1,1,0.9425,0.9905,0.9375
dvdtmax-vrest-max_dv-carest,0.8125,0.6875,0.8125,0.927272727,0.793650794,0.9375,0.8,0.428571429,0.75,0.818181818,0.777777778,0.833333333,4.3999813,2.5714215,4.499979,0.244445368,0.642857545,0.30000084,0.727272727,0.545454545,0.666666667,0.224161077,0.928909953,0.733333333,-7.357386798,12.67075081,-4.036309448,25.35112615,28.434808,-6.9667663,72.39906799,-88.02084897,-0.298881594,7.48E-05,1.261624597,0.009432504,0.064078571,9.00E-07,1,0.9755,0.754,0.97,1,0.985,0.9985,1,0.997,0.9295,1,0.999,0.6465,0.0275,0.9845,0.9045,0.104,0.305,0.9685,1,1,0.681,1,1,1,0.9405,0.9875,0.936
dvdtmax-vrest-max_dv-CaTD50,0.8125,0.6875,0.8125,0.927272727,0.761904762,0.9375,0.8,0.428571429,0.75,0.818181818,0.777777778,0.833333333,4.3999813,2.5714215,4.499979,0.244445368,0.642857545,0.30000084,0.727272727,0.545454545,0.666666667,0.217738814,0.928909953,0.733333333,-7.369328587,14.52523789,-19.67993085,26.09125079,10.90830462,11.12255666,72.39906799,-88.02084897,-0.298881594,314.3122396,1.261624597,0.009432504,0.064078571,14.34918714,1,0.998,0.695,0.9985,1,0.9825,0.9975,1,1,0.9635,1,1,0.739,0.017,0.9875,0.978,0.08,0.445,0.9755,1,1,0.688,1,1,1,0.9445,0.937,0.963
dvdtmax-vrest-camax-CaTD50,0.8125,0.6875,0.8125,0.927272727,0.746031746,0.916666667,0.6,0.428571429,0.75,0.818181818,0.777777778,0.833333333,4.3999813,2.142853714,4.499979,0.440000616,0.642857545,0.30000084,0.666666667,0.545454545,0.666666667,0.214432184,0.928909953,0.733333333,-6.644832158,11.2115628,-24.19218167,22.17082646,3.994275587,15.20455436,72.39906799,-88.02084897,0.000245491,314.3122396,1.261624597,0.009432504,1.78E-05,14.34918714,1,0.999,0.6965,1,1,0.9745,0.997,1,0.9995,0.968,1,1,0.7745,0.015,0.984,0.98,0.0665,0.574,0.974,1,1,0.6975,1,1,1,0.916,0.8335,0.9665
dvdtmax-vrest-camax-CaTD90,0.875,0.6875,0.8125,0.945454545,0.746031746,0.895833333,0.6,0.571428571,0.75,0.909090909,0.666666667,0.833333333,8.799914201,2.142853714,4.499979,0.4000006,0.551020985,0.30000084,0.75,0.615384615,0.666666667,0.241944103,0.933649289,0.733333333,-18.45358103,12.69110933,-6.128062204,32.10077674,19.50869023,44.01573644,72.39906799,-88.02084897,0.000245491,747.0841354,1.261624597,0.009432504,1.78E-05,29.43244193,1,0.9985,0.4495,1,1,0.9995,0.9945,1,0.999,0.9885,1,0.997,0.927,0.004,0.988,0.9955,0.0655,0.997,0.9985,0.9995,0.9995,0.773,1,1,1,0.999,0.005,0.9895
